,ID,MONTHS_BALANCE,STATUS,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_FAM_MEMBERS,Letter,Empleo,BIRTH
22091,5139378,0.0,0,0,1.0,117000.0,4,4,0,3,3.0,A,1,1994-12-31
22092,5139379,0.0,C,0,1.0,117000.0,4,4,0,3,3.0,Z,1,1994-12-31
22093,5139380,0.0,C,0,1.0,117000.0,4,4,0,3,2.8178279577159007,H,1,1994-12-31
22094,5139381,0.0,0,0,1.0,117000.0,4,4,0,3,3.0,N,1,1994-12-31
22095,5139388,0.0,C,1,0.0,247500.0,0,1,0,1,2.0,J,1,1979-05-07
22096,5139389,0.0,C,1,0.0,247500.0,0,1,0,1,2.0,Y,1,1979-05-07
22097,5139390,0.0,0,1,0.0,247500.0,0,1,0,1,2.0,I,1,1979-05-07
22098,5139392,0.0,C,1,0.31210530710534345,247500.0,0,1,0,1,2.0,R,1,1979-05-07
22099,5139393,0.0,C,1,0.0,247500.0,0,1,0,1,2.0,Q,1,1979-05-07
22100,5139394,0.0,X,1,0.0,247500.0,0,1,0,1,2.0,D,1,1979-05-07
22101,5139402,0.0,0,1,0.0,112500.0,1,4,1,1,2.0,S,0,1962-10-14
22102,5139404,0.0,C,1,0.0,112500.0,1,4,1,1,2.0,N,0,1962-10-14
22103,5139406,0.0,C,0,2.0,135000.0,2,4,1,1,4.0,K,1,1983-08-10
22104,5139407,0.0,C,0,2.0,191903.74283710925,2,4,1,1,4.0,N,1,1983-08-10
22105,5139412,0.0,0,0,2.0,135000.0,2,4,1,1,4.0,P,1,1983-08-10
22106,5139413,0.0,0,0,2.0,135000.0,2,4,1,1,4.0,X,1,1983-08-10
22107,5139419,0.0,C,0,2.0,94500.0,2,4,1,1,4.0,D,1,1984-05-21
22108,5139432,0.0,C,0,0.0,135000.0,1,4,2,1,1.0,D,0,1963-06-25
22109,5139433,0.0,0,0,0.0,135000.0,1,4,2,1,1.0,N,0,1963-06-25
22110,5139442,0.0,X,0,5.0,112500.0,4,4,1,1,7.0,K,1,1963-06-25
22111,5139445,0.0,X,0,0.0,112500.0,1,4,4,1,1.0,U,0,1964-12-10
22112,5139446,0.0,C,0,0.0,112500.0,1,4,4,1,1.0,F,0,1964-12-10
22113,5139447,0.0,X,0,0.0,112500.0,1,4,4,1,1.0,O,0,1964-12-10
22114,5139455,0.0,X,0,0.0,180000.0,1,4,1,1,2.0,X,0,1959-06-07
22115,5139461,0.0,C,0,0.0,180000.0,1,4,1,1,2.0,J,0,1959-06-07
22116,5139465,0.0,C,0,0.0,180000.0,1,4,1,1,2.0,M,0,1959-06-07
22117,5139466,0.0,C,0,0.0,180000.0,1,4,1,1,2.0,C,0,1959-06-07
22118,5139467,0.0,C,1,0.0,135000.0,4,2,1,1,2.0,E,1,1996-06-15
22119,5139468,0.0,C,1,0.0,135000.0,4,2,1,1,2.0,G,1,1996-06-15
22120,5139469,0.0,C,1,0.0,135000.0,4,2,1,1,2.0,P,1,1996-06-15
22121,5139470,0.0,C,1,0.0,135000.0,4,2,1,1,2.0,O,1,1996-06-15
22122,5139478,0.0,C,0,0.0,166500.0,4,4,0,1,2.0,V,1,1983-01-12
22123,5139479,0.0,C,0,0.0,166500.0,4,4,0,1,2.0,N,1,1983-01-12
22124,5139488,0.0,0,0,0.0,225000.0,4,4,1,5,2.0,Y,1,1983-01-12
22125,5139489,0.0,C,0,0.0,225000.0,4,4,1,5,2.0,F,1,1979-01-12
22126,5139490,0.0,0,0,0.0,225000.0,4,4,1,5,2.0,E,1,1979-01-12
22127,5139492,0.0,C,0,0.0,225000.0,4,4,1,5,2.0,E,1,1979-01-12
22128,5139494,0.0,C,0,0.0,225000.0,4,4,1,5,2.0,W,1,1979-01-12
22129,5139495,0.0,0,0,0.0,225000.0,4,4,1,5,2.0,O,1,1979-01-12
22130,5139496,0.0,X,0,0.0,225000.0,4,4,1,5,2.0,D,1,1979-01-12
22131,5139497,0.0,X,0,0.0,270000.0,0,1,3,1,1.0,W,1,1984-10-12
22132,5139498,0.0,C,0,0.0,270000.0,0,1,3,1,1.0,I,1,1984-10-12
22133,5139500,0.0,C,0,0.0,270000.0,0,1,3,1,1.0,R,1,1984-10-12
22134,5139501,0.0,C,0,0.0,270000.0,0,1,3,1,1.0,M,1,1984-10-12
22135,5139502,0.0,X,0,0.0,270000.0,0,1,3,1,1.0,B,1,1984-10-12
22136,5139503,0.0,C,0,0.0,270000.0,0,1,3,1,1.0,O,1,1984-10-12
22137,5139504,0.0,X,0,0.0,270000.0,0,1,3,1,1.0,A,1,1984-10-12
22138,5139506,0.0,C,0,0.0,270000.0,0,1,3,1,1.0,P,1,1984-10-12
22139,5139507,0.0,0,0,0.0,270000.0,0,1,3,1,1.713559888731804,Y,1,1984-10-12
22140,5139508,0.0,C,0,0.0,270000.0,0,1,3,1,1.0,S,1,1984-10-12
22141,5139514,0.0,C,0,0.0,99000.0,0,4,3,1,1.0,L,0,1963-05-16
22142,5139518,0.0,X,0,0.0,99000.0,1,4,3,1,1.0,K,0,1963-05-16
22143,5139519,0.0,0,0,0.0,99000.0,1,4,3,1,1.0,A,0,1963-05-16
22144,5139522,0.0,0,1,0.0,135000.0,4,1,1,5,2.0,C,1,1982-10-19
22145,5139526,0.0,C,1,0.0,135000.0,4,1,1,5,2.0,X,1,1982-10-19
22146,5139527,0.0,0,1,0.0,135000.0,4,1,1,5,1.769101871087615,G,1,1982-10-19
22147,5139528,0.0,0,1,0.0,135000.0,4,1,1,5,2.0,M,1,1982-10-19
22148,5139529,0.0,X,1,0.0,135000.0,4,1,1,5,2.0,H,0,1982-10-19
22149,5139533,0.0,X,1,0.26927460125509506,135000.0,4,1,1,5,2.0,A,1,1982-10-19
22150,5139534,0.0,C,0,0.0,49500.0,1,4,1,1,2.0,R,0,1964-08-17
22151,5139535,0.0,C,0,0.0,49500.0,1,4,1,1,2.0,T,0,1964-08-17
22152,5139536,0.0,X,0,0.0,49500.0,1,4,1,1,2.0,D,0,1964-08-17
22153,5139545,0.0,C,0,0.0,225000.0,1,1,1,1,2.0,J,0,1958-07-09
22154,5139546,0.0,C,0,0.0,225000.0,1,1,1,1,2.0,B,0,1958-07-09
22155,5139548,0.0,C,0,2.0,157500.0,0,1,1,1,4.0,D,1,1985-12-12
22156,5139549,0.0,C,0,2.0,157500.0,0,1,1,1,4.0,U,1,1985-12-12
22157,5139551,0.0,C,0,2.0,157500.0,0,1,1,1,4.0,B,1,1985-12-12
22158,5139553,0.0,0,0,2.0,157500.0,0,1,1,1,4.0,C,1,1985-12-12
22159,5139555,0.0,C,0,2.0,157500.0,0,1,1,1,4.0,L,1,1985-12-12
22160,5139572,0.0,0,0,2.0,225000.0,2,2,1,1,4.0,Z,1,1983-01-08
22161,5139574,0.0,C,0,2.0,225000.0,2,2,1,1,4.0,P,1,1983-01-08
22162,5139575,0.0,C,0,2.0,225000.0,2,2,1,1,4.0,G,1,1983-01-08
22163,5139576,0.0,X,0,2.0,225000.0,2,2,1,1,4.0,Q,1,1983-01-08
22164,5139577,0.0,C,0,0.0,225000.0,0,4,3,1,1.0,N,1,1983-01-08
22165,5139578,0.0,C,0,0.0,180000.0,1,4,4,1,1.0,S,0,1959-01-06
22166,5139580,0.0,X,0,0.0,180000.0,1,4,4,1,1.6852297904021687,A,0,1959-01-06
22167,5139582,0.0,0,0,0.0,180000.0,1,4,4,1,1.0,H,0,1959-01-06
22168,5139583,0.0,0,0,0.0,180000.0,1,4,4,1,1.0,C,0,1959-01-06
22169,5139608,0.0,C,1,3.0,202500.0,4,4,1,1,5.0,J,1,1985-08-16
22170,5139609,0.0,1,1,3.0,202500.0,4,4,1,1,5.0,X,1,1985-08-16
22171,5139648,0.0,X,0,0.0,121500.0,0,4,1,0,2.0,K,1,1990-03-28
22172,5139649,0.0,X,0,0.0,121500.0,0,4,1,0,2.0,H,1,1990-03-28
22173,5139651,0.0,X,0,0.0,121500.0,0,4,1,0,2.0,V,1,1990-03-28
22174,5139652,0.0,X,0,0.0,121500.0,0,4,1,0,2.0,N,1,1990-03-28
22175,5139653,0.0,X,0,0.0,121500.0,0,4,1,0,2.0,J,1,1990-03-28
22176,5139659,0.0,X,0,0.0,157500.0,1,3,1,1,2.0,C,0,1958-11-05
22177,5139661,0.0,X,0,0.0,157500.0,1,3,1,1,2.0,L,0,1958-11-05
22178,5139663,0.0,X,0,0.0,157500.0,1,3,1,1,2.0,B,0,1958-11-05
22179,5139664,0.0,0,0,0.0,157500.0,1,3,1,1,2.0,Y,0,1958-11-05
22180,5139671,0.0,C,0,0.0,202500.0,1,4,1,1,2.0,J,0,1963-09-03
22181,5139674,0.0,C,0,0.0,202500.0,1,4,1,1,1.6857457164885665,V,0,1963-09-03
22182,5139675,0.0,C,0,0.0,99000.0,0,1,3,1,1.0,M,1,1995-01-26
22183,5139676,0.0,C,0,-0.4546863548030202,99000.0,0,1,3,1,1.0,V,1,1995-01-26
22184,5139677,0.0,C,0,0.0,99000.0,0,1,3,1,1.0,Z,1,1995-01-26
22185,5139678,0.0,C,0,-0.45468613953516424,99000.0,0,1,3,1,1.0,K,1,1995-01-26
22186,5139683,0.0,C,0,1.0,166500.0,0,4,0,1,3.0,C,1,1984-10-03
22187,5139684,0.0,C,0,1.0,166500.0,0,4,0,1,3.0,N,1,1984-10-03
22188,5139685,0.0,0,0,1.0,166500.0,0,4,0,1,3.0,Y,1,1984-10-03
22189,5139691,0.0,C,0,0.0,247500.0,4,4,1,1,2.0,A,1,1979-07-22
22190,5139693,0.0,C,0,0.0,247500.0,4,4,1,1,2.0,A,1,1979-07-22
22191,5139694,0.0,0,0,0.0,247500.0,4,4,1,1,2.0,A,1,1979-07-22
22192,5139695,0.0,0,0,0.0,247500.0,4,4,1,1,2.0,U,1,1979-07-22
22193,5139702,0.0,X,0,0.0,180000.0,1,1,2,1,1.0,E,0,1958-01-03
22194,5139703,0.0,C,0,0.0,180000.0,1,1,2,1,1.0,L,0,1958-01-03
22195,5139704,0.0,C,0,0.0,180000.0,1,1,2,1,1.0,Z,0,1958-01-03
22196,5139705,0.0,X,0,0.0,180000.0,1,1,2,1,1.0,P,0,1958-01-03
22197,5139718,0.0,X,0,0.0,126000.0,1,3,4,1,1.0,Y,0,1969-03-14
22198,5139721,0.0,C,0,1.0,90000.0,0,4,1,1,3.0,G,1,1982-09-13
22199,5139722,0.0,C,0,1.0,90000.0,0,4,1,1,3.0,G,1,1982-09-13
22200,5139730,0.0,X,0,0.0,135000.0,4,4,1,1,2.0,X,1,1967-02-11
22201,5139731,0.0,X,0,0.0,135000.0,4,4,1,1,2.0,Q,1,1967-02-11
22202,5139735,0.0,C,0,0.0,157500.0,1,4,3,1,1.0,L,0,1965-11-02
22203,5139739,0.0,0,1,0.0,202500.0,4,1,1,5,2.0,P,1,1996-08-28
22204,5139740,0.0,C,1,0.0,202500.0,4,1,1,5,2.0,Z,1,1996-08-28
22205,5139748,0.0,0,1,0.0,202500.0,4,1,1,5,2.0,H,1,1996-08-28
22206,5139749,0.0,0,1,0.0,202500.0,4,1,1,5,2.0,P,1,1996-08-28
22207,5139752,0.0,C,0,0.0,105750.0,4,4,1,1,2.0,N,1,1977-11-09
22208,5139757,0.0,0,1,0.0,337500.0,4,1,1,1,2.0,G,1,1958-03-22
22209,5139758,0.0,C,1,0.0,337500.0,4,1,1,1,2.0,Z,1,1958-03-22
22210,5139760,0.0,C,1,0.0,337500.0,4,1,1,1,2.0,E,1,1958-03-22
22211,5139762,0.0,C,1,0.0,337500.0,4,1,1,1,2.0,N,1,1958-03-22
22212,5139764,0.0,C,1,0.0,337500.0,4,1,1,1,2.0,V,1,1958-03-22
22213,5139765,0.0,0,1,0.0,337500.0,4,1,1,1,2.0,F,1,1958-03-22
22214,5139776,0.0,C,0,0.0,180000.0,1,1,4,1,1.0,C,0,1961-10-04
22215,5139777,0.0,0,0,0.0,180000.0,1,1,4,1,1.0,I,0,1961-10-04
22216,5139779,0.0,X,0,0.0,180000.0,1,1,4,1,1.0,Z,0,1961-10-04
22217,5139780,0.0,C,0,0.0,180000.0,1,1,4,1,1.0,Z,0,1961-10-04
22218,5139781,0.0,0,0,0.0,180000.0,1,1,4,1,1.0,M,0,1961-10-04
22219,5139793,0.0,C,0,0.0,157500.0,4,4,2,1,1.0,N,1,1984-05-03
22220,5139797,0.0,X,0,0.0,157500.0,4,4,2,1,1.0,J,1,1984-05-03
22221,5139798,0.0,0,0,0.0,157500.0,4,4,2,1,1.0,H,1,1984-05-03
22222,5139804,0.0,C,1,2.0,112500.0,0,4,1,1,4.0,M,1,1986-04-12
22223,5139806,0.0,C,0,0.0,90000.0,4,1,1,1,2.0,W,1,1986-04-12
22224,5139811,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,Q,1,1979-05-05
22225,5139812,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,D,1,1979-05-05
22226,5139817,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,D,1,1979-05-05
22227,5139818,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,H,1,1979-05-05
22228,5139820,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,R,1,1979-05-05
22229,5139821,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,S,1,1979-05-05
22230,5139822,0.0,C,1,0.0,108000.0,4,4,1,1,2.0,R,1,1979-05-05
22231,5139823,0.0,0,1,0.0,108000.0,4,4,1,1,2.0,E,1,1979-05-05
22232,5139848,0.0,X,1,0.0,202500.0,0,4,1,4,2.0,J,1,1994-06-10
22233,5139849,0.0,X,1,0.0,202500.0,0,4,1,4,2.0,E,1,1994-06-10
22234,5139856,0.0,0,0,0.0,157500.0,4,4,2,1,1.0,M,1,1970-11-08
22235,5139857,0.0,C,0,0.0,157500.0,4,4,2,1,1.0,Q,1,1970-11-08
22236,5139859,0.0,C,1,0.0,189000.0,1,4,2,1,1.0,D,0,1968-05-08
22237,5139873,0.0,0,0,0.0,720000.0,0,1,2,1,1.0,S,1,1966-03-20
22238,5139874,0.0,0,0,0.0,720000.0,0,1,2,1,1.0,V,1,1966-03-20
22239,5139877,0.0,C,0,0.0,720000.0,0,1,2,1,1.0,G,1,1966-03-20
22240,5139879,0.0,C,0,0.0,720000.0,0,1,2,1,1.0,R,1,1966-03-20
22241,5139880,0.0,C,0,0.0,191711.26354646974,0,1,2,1,1.0,U,1,1966-03-20
22242,5139882,0.0,0,0,0.0,720000.0,0,1,2,1,1.0,D,1,1966-03-20
22243,5139883,0.0,X,0,0.0,720000.0,0,1,2,1,1.0,T,1,1966-03-20
22244,5139886,0.0,0,0,0.0,112500.0,2,4,0,1,2.0,T,1,1972-07-13
22245,5139891,0.0,C,0,0.0,112500.0,2,4,0,1,2.0,R,1,1972-07-13
22246,5139892,0.0,C,0,0.0,112500.0,2,4,0,1,2.0,T,0,1972-07-13
22247,5139893,0.0,0,0,0.0,112500.0,2,4,0,1,2.0,U,1,1972-07-13
22248,5139897,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,L,1,1983-06-21
22249,5139898,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,J,1,1983-06-21
22250,5139899,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,W,1,1983-06-21
22251,5139900,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,E,1,1983-06-21
22252,5139901,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,G,1,1983-06-21
22253,5139911,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,B,1,1983-06-21
22254,5139912,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,O,1,1983-06-21
22255,5139913,0.0,C,0,1.0,166500.0,2,1,1,1,3.0,F,1,1983-06-21
22256,5139914,0.0,C,0,2.0,112500.0,0,4,1,1,4.0,C,1,1989-10-07
22257,5139916,0.0,C,0,2.0,112500.0,0,4,1,1,4.0,M,1,1989-10-07
22258,5139917,0.0,C,0,2.0,112500.0,0,4,1,1,4.0,R,0,1989-10-07
22259,5139923,0.0,C,1,1.0,189000.0,4,2,1,1,3.0,X,1,1981-04-14
22260,5139924,0.0,C,1,1.0,189000.0,4,2,1,1,3.0,V,1,1981-04-14
22261,5139925,0.0,X,1,1.0,189000.0,4,2,1,1,3.0,P,1,1981-04-14
22262,5139932,0.0,X,1,1.0,189000.0,4,2,1,1,3.0,J,1,1981-04-14
22263,5139933,0.0,X,1,1.0,189000.0,4,2,1,1,3.0,J,1,1981-04-14
22264,5139934,0.0,X,1,1.0,189000.0,4,2,1,1,3.0,B,1,1981-04-14
22265,5139946,0.0,C,0,0.0,121500.0,2,4,1,1,2.0,S,1,1968-05-31
22266,5139947,0.0,C,0,0.0,121500.0,2,4,1,1,2.0,B,1,1968-05-31
22267,5139948,0.0,C,0,0.0,121500.0,2,4,1,1,2.0,D,1,1968-05-31
22268,5139949,0.0,C,0,0.0,121500.0,2,4,1,1,2.0,Z,1,1968-05-31
22269,5139950,0.0,C,0,0.0,121500.0,2,4,1,1,2.0,Q,1,1968-05-31
22270,5139951,0.0,C,0,0.0,121500.0,2,4,1,1,2.0,X,1,1968-05-31
22271,5139954,0.0,C,1,0.0,135000.0,4,1,1,1,2.0,A,1,1990-12-24
22272,5139956,0.0,X,1,0.0,135000.0,4,1,1,1,2.0,U,1,1990-12-24
22273,5139958,0.0,X,1,0.0,135000.0,4,1,1,1,2.0,E,1,1990-12-24
22274,5139959,0.0,0,1,0.0,135000.0,4,1,1,1,2.0,D,1,1990-12-24
22275,5139962,0.0,X,1,0.0,135000.0,4,1,1,1,2.0,V,1,1990-12-24
22276,5139963,0.0,C,1,1.0,157500.0,4,4,1,1,3.0,M,1,1994-12-22
22277,5139964,0.0,C,1,1.0,157500.0,4,4,1,1,3.0,H,1,1994-12-22
22278,5139965,0.0,C,1,1.0,157500.0,4,4,1,1,3.0,E,1,1994-12-22
22279,5139966,0.0,0,1,1.0,157500.0,4,4,1,1,3.0,U,1,1994-12-22
22280,5139972,0.0,0,0,1.0,67500.0,4,4,0,1,3.0,Z,1,1990-01-03
22281,5139973,0.0,X,0,1.0,67500.0,4,4,0,1,3.0,J,1,1990-01-03
22282,5139975,0.0,C,0,1.0,67500.0,4,4,0,1,3.0,R,1,1990-01-03
22283,5139976,0.0,C,0,1.0,67500.0,4,4,0,1,3.0,Q,1,1990-01-03
22284,5139981,0.0,0,1,1.0,225000.0,4,4,3,1,2.0,T,1,1985-01-28
22285,5139982,0.0,0,1,1.0,225000.0,4,4,3,1,2.0,K,1,1985-01-28
22286,5139983,0.0,0,1,1.0,225000.0,4,4,3,1,2.0,Y,1,1985-01-28
22287,5139984,0.0,0,1,1.715551901836984,166500.0,4,4,1,1,4.0,V,1,1993-01-04
22288,5139986,0.0,C,0,0.0,405000.0,4,2,0,1,2.0,I,1,1989-01-11
22289,5139987,0.0,X,0,0.0,135000.0,0,4,3,1,1.0,Z,1,1997-08-03
22290,5139988,0.0,X,0,0.0,135000.0,0,4,3,1,1.0,N,1,1997-08-03
22291,5139994,0.0,0,0,1.0,121500.0,1,4,1,1,3.0,F,0,1971-09-04
22292,5140003,0.0,0,0,0.0,238500.0,0,2,0,1,2.0,V,1,1974-09-08
22293,5140013,0.0,X,0,1.0,180000.0,0,4,3,1,2.0,E,1,1992-01-26
22294,5140014,0.0,C,0,1.0,180000.0,0,4,3,1,2.0,V,1,1992-01-26
22295,5140016,0.0,C,0,1.0,180000.0,0,4,3,1,2.0,L,1,1992-01-26
22296,5140019,0.0,C,0,1.0,180000.0,0,4,3,1,2.0,L,1,1992-01-26
22297,5140021,0.0,C,0,1.0,180000.0,0,4,3,1,2.0,P,1,1992-01-26
22298,5140022,0.0,C,0,1.0,180000.0,0,4,3,1,2.0,L,1,1992-01-26
22299,5140046,0.0,X,0,0.0,90000.0,1,4,4,1,1.0,Z,0,1959-07-06
22300,5140050,0.0,C,0,0.0,90000.0,1,4,1,1,2.0,B,0,1966-06-30
22301,5140057,0.0,C,1,0.0,157500.0,4,4,3,1,1.0,Z,1,1993-10-19
22302,5140061,0.0,C,0,0.0,225000.0,0,1,1,1,2.0,P,1,1971-07-11
22303,5140064,0.0,0,0,0.0,225000.0,0,1,1,1,2.0,T,1,1971-07-11
22304,5140065,0.0,C,0,0.0,225000.0,0,1,1,1,2.0,K,1,1971-07-11
22305,5140066,0.0,0,0,0.0,450000.0,0,1,1,1,2.0,Y,1,1977-12-16
22306,5140068,0.0,C,0,0.0,450000.0,0,1,1,1,2.0,V,1,1977-12-16
22307,5140069,0.0,C,0,0.0,450000.0,0,1,1,1,2.0,E,1,1977-12-16
22308,5140070,0.0,0,0,0.0,450000.0,0,1,1,1,2.0,T,1,1977-12-16
22309,5140074,0.0,C,0,0.0,90000.0,0,4,1,1,2.0,I,1,1981-09-24
22310,5140077,0.0,C,0,0.0,90000.0,0,4,1,1,2.0,F,1,1981-09-24
22311,5140078,0.0,0,0,0.0,90000.0,0,4,1,1,2.0,D,1,1981-09-24
22312,5140079,0.0,0,0,0.0,90000.0,0,4,1,1,2.0,Y,1,1981-09-24
22313,5140089,0.0,C,0,0.0,180000.0,1,4,1,1,2.0,U,0,1974-08-04
22314,5140090,0.0,C,0,0.0,180000.0,1,4,1,1,2.0,W,0,1974-08-04
22315,5140092,0.0,C,0,0.0,180000.0,1,4,1,1,1.686832210986364,E,0,1974-08-04
22316,5140093,0.0,C,1,0.0,135000.0,4,4,3,1,1.0,T,1,1995-11-26
22317,5140094,0.0,C,1,0.0,135000.0,4,4,3,1,1.0,T,1,1995-11-26
22318,5140095,0.0,C,1,0.0,135000.0,4,4,3,1,1.0,P,1,1995-11-26
22319,5140096,0.0,C,0,0.0,225000.0,4,1,1,1,2.0,D,1,1977-09-20
22320,5140097,0.0,C,0,0.0,225000.0,4,1,1,1,2.0,K,1,1977-09-20
22321,5140099,0.0,0,0,0.0,225000.0,4,1,1,1,2.0,I,1,1977-09-20
22322,5140100,0.0,0,0,0.0,225000.0,4,1,1,1,2.0,I,1,1977-09-20
22323,5140101,0.0,X,0,0.0,135000.0,2,4,3,1,1.0,J,1,1966-08-31
22324,5140102,0.0,0,0,0.0,135000.0,2,4,3,1,1.0,Y,1,1966-08-31
22325,5140103,0.0,0,0,0.0,135000.0,2,4,3,1,1.0,G,1,1966-08-31
22326,5140104,0.0,C,0,0.0,135000.0,2,4,3,1,1.0,R,1,1966-08-31
22327,5140105,0.0,X,0,0.0,135000.0,2,4,3,1,1.0,X,1,1966-08-31
22328,5140106,0.0,C,1,0.0,360000.0,4,4,1,1,2.0,P,1,1967-11-15
22329,5140107,0.0,C,1,0.0,360000.0,4,4,1,1,2.0,M,1,1967-11-15
22330,5140108,0.0,C,1,0.0,360000.0,4,4,1,1,2.0,S,1,1967-11-15
22331,5140109,0.0,C,1,0.0,360000.0,4,4,1,1,2.0,M,1,1967-11-15
22332,5140110,0.0,0,1,0.0,193500.0,0,2,3,1,1.0,E,1,1998-04-22
22333,5140113,0.0,C,0,1.0,81000.0,4,4,0,1,3.0,F,1,1977-09-18
22334,5140115,0.0,0,0,1.0,81000.0,4,4,0,1,3.0,K,1,1977-09-18
22335,5140116,0.0,0,1,0.0,247500.0,4,4,1,1,2.0,B,1,1959-07-31
22336,5140119,0.0,0,1,0.0,126000.0,4,4,3,1,1.0,B,1,1972-08-08
22337,5140120,0.0,0,0,0.0,126000.0,4,4,3,1,1.0,Z,1,1972-08-08
22338,5140122,0.0,0,0,0.0,126000.0,4,4,3,1,1.0,E,1,1972-08-08
22339,5140123,0.0,C,0,0.0,126000.0,4,4,3,1,1.0,Z,1,1972-08-08
22340,5140125,0.0,C,0,-0.4132340586899381,126000.0,4,4,3,1,1.0,E,1,1972-08-08
22341,5140126,0.0,0,0,0.0,126000.0,4,4,3,1,1.0,J,1,1972-08-08
22342,5140127,0.0,0,0,0.0,126000.0,4,4,3,1,1.0,L,1,1972-08-08
22343,5140128,0.0,0,0,0.0,126000.0,4,4,3,1,1.0,T,1,1972-08-08
22344,5140131,0.0,C,0,1.0,225000.0,4,4,1,1,3.0,S,1,1978-08-31
22345,5140135,0.0,X,1,1.0,225000.0,4,4,1,1,3.0,J,1,1978-08-31
22346,5140139,0.0,0,1,1.0,135000.0,4,4,1,1,3.0,Q,1,1999-03-08
22347,5140141,0.0,X,1,0.0,450000.0,4,4,1,1,2.0,Z,1,1972-12-18
22348,5140162,0.0,0,0,1.0,166500.0,0,1,3,1,2.0,L,1,1988-10-23
22349,5140163,0.0,X,0,1.0,166500.0,0,1,3,1,2.0,F,1,1988-10-23
22350,5140168,0.0,C,0,1.0,270000.0,0,1,0,1,3.0,N,1,1990-05-06
22351,5140169,0.0,X,0,1.0,270000.0,0,1,0,1,3.0,H,1,1990-05-06
22352,5140176,0.0,C,0,0.0,112500.0,1,4,1,1,2.0,T,0,1964-12-09
22353,5140178,0.0,X,0,0.0,99000.0,0,4,3,1,1.0,T,1,1996-06-02
22354,5140179,0.0,C,0,0.0,99000.0,0,4,3,1,1.0,D,1,1996-06-02
22355,5140180,0.0,X,0,0.0,99000.0,0,4,3,1,1.0,W,1,1996-06-02
22356,5140183,0.0,C,0,0.0,67500.0,2,4,1,2,2.0,O,1,1981-08-18
22357,5140191,0.0,C,0,0.0,157500.0,4,4,3,4,1.0,R,1,1995-10-14
22358,5140192,0.0,C,1,0.0,157500.0,4,4,3,4,1.0,V,1,1995-10-14
22359,5142085,0.0,X,0,0.0,112500.0,0,4,1,1,2.0,C,1,1968-05-01
22360,5142086,0.0,C,0,0.0,112500.0,0,4,1,1,2.0,Q,1,1968-05-01
22361,5142087,0.0,X,0,0.0,112500.0,0,4,1,1,2.0,S,1,1968-05-01
22362,5142089,0.0,C,0,0.0,157500.0,1,4,1,1,2.0,M,0,1960-10-08
22363,5142090,0.0,X,1,0.0,315000.0,4,4,1,1,2.0,B,1,1993-05-28
22364,5142091,0.0,X,1,0.0,315000.0,4,4,1,1,2.0,U,1,1993-05-28
22365,5142092,0.0,C,1,0.28549986166843744,315000.0,4,4,1,1,2.0,D,1,1993-05-28
22366,5142093,0.0,X,1,0.0,315000.0,4,4,1,1,2.0,X,1,1993-05-28
22367,5142094,0.0,0,1,0.0,315000.0,4,4,1,1,2.0,B,1,1993-05-28
22368,5142095,0.0,X,1,0.0,315000.0,4,4,1,1,2.0,J,1,1993-05-28
22369,5142097,0.0,0,0,0.0,112500.0,2,1,0,5,2.0,C,1,1998-08-30
22370,5142099,0.0,X,0,0.0,112500.0,2,1,0,5,2.0,K,1,1998-08-30
22371,5142100,0.0,0,0,0.0,112500.0,2,1,0,5,2.0,O,1,1998-08-30
22372,5142103,0.0,C,0,0.0,180000.0,4,4,1,1,2.0,M,1,1994-11-30
22373,5142105,0.0,0,0,0.0,180000.0,4,4,1,1,2.0,O,1,1994-11-30
22374,5142107,0.0,C,0,0.0,180000.0,4,4,1,1,2.0,M,1,1994-11-30
22375,5142112,0.0,C,1,1.0,225000.0,0,4,3,1,2.0,B,1,1982-03-28
22376,5142114,0.0,X,1,1.0,225000.0,0,4,3,1,2.0,M,1,1982-03-28
22377,5142117,0.0,C,1,1.0,225000.0,4,1,1,1,3.0,V,1,1973-08-08
22378,5142119,0.0,C,1,0.0,157500.0,4,4,1,1,2.0,S,1,1986-02-09
22379,5142120,0.0,0,1,1.0,180000.0,4,4,1,1,3.0,R,1,1986-03-25
22380,5142125,0.0,C,1,1.0334780598690185,180000.0,4,4,1,1,3.0,Q,1,1986-03-25
22381,5142126,0.0,X,0,0.0,283500.0,0,4,1,2,2.0,C,1,1974-11-14
22382,5142129,0.0,0,0,0.0,283500.0,0,4,1,2,2.0,D,1,1974-11-14
